time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-08T20:50:59.410Z,33.8598333,-117.515,-0.48,1.14,ml,33,62,0.04148,0.16,ci,ci37521784,2016-02-09T00:26:41.890Z,"2km SSE of Home Gardens, California",quarry blast,0.39,31.61,0.139,31,reviewed,ci,ci
2016-02-08T20:39:45.690Z,28.3124,-43.831,10,5,mb,,93,29.846,0.76,us,us20004yum,2016-02-10T17:41:52.362Z,"Northern Mid-Atlantic Ridge",earthquake,8.6,1.8,0.04,202,reviewed,us,us
2016-02-08T20:34:47.760Z,34.1143333,-117.4881667,4.25,1.29,ml,31,62,0.09333,0.15,ci,ci37521776,2016-02-09T14:15:59.805Z,"3km NW of Fontana, California",earthquake,0.24,0.58,0.174,27,reviewed,ci,ci
2016-02-08T20:15:36.250Z,45.289,-109.8635,11.36,1.82,ml,10,110,0.097,0.25,mb,mb80123864,2016-02-08T21:00:27.370Z,"41km SW of Absarokee, Montana",earthquake,0.88,1.22,0.026,4,reviewed,mb,mb
2016-02-08T19:58:32.420Z,37.3255,-122.1025,-0.32,1.51,md,6,217,0.01158,0.04,nc,nc72588075,2016-02-09T02:44:37.200Z,"11km E of Quarry near Portola Valley, CA",quarry blast,1.46,31.61,0.673,5,reviewed,nc,nc
2016-02-08T19:40:21.110Z,37.316,-122.101,-0.32,1.69,md,8,253,0.01905,0.04,nc,nc72588070,2016-02-09T02:40:05.650Z,"11km E of Quarry near Portola Valley, CA",quarry blast,4.32,31.61,0.211,7,reviewed,nc,nc
2016-02-08T19:28:15.230Z,47.6775,-121.5745,7.612,1.12,ml,4,222,0.07958,0.04,uw,uw61107662,2016-02-08T21:14:00.430Z,"21km SSE of Gold Bar, Washington",earthquake,1.75,1.99,0.219,6,reviewed,uw,uw
2016-02-08T19:12:33.110Z,38.7929993,-122.7676697,1.66,1.19,md,18,129,0.01582,0.03,nc,nc72588065,2016-02-08T22:15:06.462Z,"1km NNW of The Geysers, California",earthquake,0.26,0.47,0.05,6,automatic,nc,nc
2016-02-08T19:06:24.000Z,63.4305,-148.664,9.8,1.4,ml,,,,0.78,ak,ak12792174,2016-02-08T19:32:15.992Z,"14km ENE of Cantwell, Alaska",earthquake,0.7,0.2,,,automatic,ak,ak
2016-02-08T18:55:51.700Z,18.4643,-66.724,91,2.9,Md,16,172.8,0.11947593,0.21,pr,pr16039005,2016-02-10T17:44:06.040Z,"1km SW of Arecibo, Puerto Rico",earthquake,1.1,0.8,0,10,reviewed,pr,pr
2016-02-08T18:54:56.470Z,35.056,-118.353,-0.8,1.21,ml,26,54,0.06592,0.28,ci,ci37521760,2016-02-09T14:50:54.504Z,"12km SE of Tehachapi, California",quarry blast,0.5,31.61,0.143,15,reviewed,ci,ci
2016-02-08T18:54:00.160Z,40.5943333,-123.2116667,30.4,1.79,md,11,89,0.06578,0.18,nc,nc72588060,2016-02-08T21:30:05.362Z,"5km NNW of Hayfork, California",earthquake,0.75,0.87,0.064,9,reviewed,nc,nc
2016-02-08T18:28:37.190Z,36.828,-121.8061667,9.56,1.21,md,18,149,0.08156,0.09,nc,nc72588050,2016-02-09T03:45:06.628Z,"5km W of Elkhorn, California",earthquake,0.23,0.77,0.25,15,reviewed,nc,nc
2016-02-08T18:03:40.120Z,33.703,-116.8173333,15.37,1.16,ml,34,60,0.07712,0.14,ci,ci37521744,2016-02-09T18:36:45.498Z,"9km SE of Valle Vista, California",earthquake,0.24,0.38,0.236,22,reviewed,ci,ci
2016-02-08T17:24:38.000Z,45.603,-67.326,1,2.2,mb_lg,,,,0.63,us,us20004yx4,2016-02-09T02:42:06.380Z,"44km S of Nackawic, Canada",earthquake,1.6,2,,,reviewed,ott,ott
2016-02-08T17:17:25.000Z,62.4031,-147.0107,29.2,2.1,ml,,,,1.1,ak,ak12790312,2016-02-08T18:05:26.583Z,"82km WNW of Glennallen, Alaska",earthquake,0.5,0.7,,,automatic,ak,ak
2016-02-08T17:16:07.000Z,45.592,-67.317,1,2,mb_lg,,,,0.26,us,us20004yx5,2016-02-09T02:45:57.040Z,"44km N of Calais, Maine",earthquake,2.9,2,,,reviewed,ott,ott
2016-02-08T16:51:54.000Z,19.4036674,-155.2441711,2.19,1.84,md,17,83,0.01265,0.11,hv,hv61172761,2016-02-08T16:54:55.220Z,"3km SSW of Volcano, Hawaii",earthquake,0.23,0.3,0.16,10,automatic,hv,hv
2016-02-08T16:50:07.960Z,46.1168333,-122.1626667,7.08,2.85,ml,27,90,0.01967,0.15,uw,uw61107642,2016-02-11T05:19:23.588Z,"31km NE of Amboy, Washington",earthquake,0.31,0.28,0.147,119,reviewed,uw,uw
2016-02-08T16:44:19.195Z,40.4126,-119.4003,0.8,2,ml,10,99.27,0.57,0.1224,nn,nn00530430,2016-02-08T17:34:34.802Z,"18km S of Gerlach-Empire, Nevada",earthquake,9.63,6.2,0.17,4,reviewed,nn,nn
2016-02-08T16:38:17.900Z,18.0366,-66.4179,16,2.6,Md,10,165.6,0.15810349,0.11,pr,pr16039006,2016-02-09T00:40:56.944Z,"0km ENE of Las Ollas, Puerto Rico",earthquake,0.4,0.8,0,7,reviewed,pr,pr
2016-02-08T16:19:13.090Z,-6.6214,154.7073,31.62,6.4,mww,,11,5.895,0.63,us,us20004yr0,2016-02-09T00:21:41.627Z,"92km WSW of Panguna, Papua New Guinea",earthquake,7.1,3.3,,,reviewed,us,us
2016-02-08T16:19:13.000Z,61.2828,-149.6272,25.6,2.1,ml,,,,0.72,ak,ak12788440,2016-02-08T17:23:32.143Z,"16km ENE of Anchorage, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-02-08T16:12:56.000Z,59.9534,-152.1803,62.1,2,ml,,,,0.15,ak,ak12788438,2016-02-08T17:23:31.156Z,"27km NW of Anchor Point, Alaska",earthquake,1.7,3,,,automatic,ak,ak
2016-02-08T15:41:59.283Z,40.375,-119.4016,9,2.9,ml,13,69.25,0.539,0.1159,nn,nn00530423,2016-02-08T23:25:37.812Z,"22km S of Gerlach-Empire, Nevada",earthquake,6.27,2.9,0.24,4,reviewed,nn,nn
2016-02-08T15:35:43.430Z,37.0034,14.8933,10,4.6,mb,,153,0.477,1.04,us,us20004yqw,2016-02-08T23:38:19.589Z,"6km S of Palazzolo Acreide, Italy",earthquake,7,1.9,0.103,28,reviewed,us,us
2016-02-08T15:35:36.000Z,61.9499,-148.3706,30.7,2.1,ml,,,,0.76,ak,ak12788436,2016-02-08T16:36:47.153Z,"30km NE of Sutton-Alpine, Alaska",earthquake,0.4,0.1,,,automatic,ak,ak
2016-02-08T15:29:59.900Z,32.4143333,-115.559,-0.05,2.33,ml,27,177,0.2149,0.24,ci,ci37521720,2016-02-09T01:29:35.479Z,"19km S of Progreso, B.C., MX",earthquake,0.48,0.92,0.171,27,reviewed,ci,ci
2016-02-08T15:25:14.880Z,5.9587,126.4802,99.75,4.5,mb,,118,1.421,0.95,us,us20004yqr,2016-02-08T17:44:27.205Z,"55km SE of Pondaguitan, Philippines",earthquake,9.5,7,0.085,41,reviewed,us,us
2016-02-08T15:19:46.580Z,-8.3819,115.6321,24.03,4.1,mb,,129,1.466,0.85,us,us20004yqq,2016-02-09T02:46:31.176Z,"2km E of Tistagede, Indonesia",earthquake,8.9,7.1,0.145,13,reviewed,us,us
2016-02-08T15:11:29.000Z,59.7815,-153.0696,101.1,3.6,ml,65,68.3999945280004,,0.52,ak,ak12788425,2016-02-09T00:12:32.928Z,"69km W of Anchor Point, Alaska",earthquake,0.5,0.5,,,reviewed,ak,ak
2016-02-08T14:53:30.190Z,35.1891667,-118.5621667,8.54,1.61,ml,27,76,0.1118,0.11,ci,ci37521688,2016-02-09T01:20:12.108Z,"12km WNW of Tehachapi, California",earthquake,0.16,0.58,0.196,23,reviewed,ci,ci
2016-02-08T14:40:56.960Z,38.7856674,-122.7368317,1.06,1.12,md,11,81,0.01721,0.04,nc,nc72590246,2016-02-08T16:19:33.219Z,"1km ENE of The Geysers, California",earthquake,0.35,0.87,0.18,4,automatic,nc,nc
2016-02-08T14:34:13.700Z,36.446,-98.6918,7.188,2.9,ml,,102,,0.47,us,us20004yqh,2016-02-08T20:10:21.450Z,"27km NW of Fairview, Oklahoma",earthquake,2.7,7,,,reviewed,tul,tul
2016-02-08T14:26:14.000Z,62.1319,-151.2028,73.2,1.6,ml,,,,0.31,ak,ak12788421,2016-02-08T15:00:23.773Z,"60km WSW of Talkeetna, Alaska",earthquake,1.2,1,,,automatic,ak,ak
2016-02-08T13:44:12.602Z,38.6441,-119.5349,11.4,1.3,ml,13,79.03,0.257,0.1132,nn,nn00530414,2016-02-08T23:25:10.788Z,"22km SW of Smith Valley, Nevada",earthquake,1.46,3,0.19,3,reviewed,nn,nn
2016-02-08T13:26:35.690Z,38.7285,-122.2428333,7.27,1.6,md,17,104,0.07108,0.07,nc,nc72590221,2016-02-10T02:46:04.052Z,"20km WNW of Esparto, California",earthquake,0.24,0.73,0.323,12,reviewed,nc,nc
2016-02-08T13:17:08.640Z,33.5248333,-116.4735,8.9,1.24,ml,43,54,0.03996,0.14,ci,ci37521672,2016-02-09T01:18:12.250Z,"19km E of Anza, California",earthquake,0.16,0.32,0.226,23,reviewed,ci,ci
2016-02-08T12:47:46.030Z,33.5188333,-116.4748333,8.58,2.5,ml,93,29,0.0413,0.17,ci,ci37521656,2016-02-08T23:19:30.690Z,"19km ESE of Anza, California",earthquake,0.12,0.26,0.224,26,reviewed,ci,ci
2016-02-08T12:40:27.000Z,62.197,-149.248,28.9,1.9,ml,,,,0.83,ak,ak12788419,2016-02-08T13:31:00.574Z,"31km E of Y, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-02-08T12:13:19.630Z,-32.1033,-71.9252,22.34,4.7,mb,,186,0.948,0.89,us,us20004yq6,2016-02-08T20:15:57.921Z,"75km WNW of La Ligua, Chile",earthquake,5.3,5.9,0.153,13,reviewed,us,us
2016-02-08T12:05:55.020Z,-19.2461,168.5603,48.81,4.9,mb,,78,2.278,1.12,us,us20004yq4,2016-02-08T20:08:43.146Z,"81km WNW of Isangel, Vanuatu",earthquake,8.3,7.1,0.091,38,reviewed,us,us
2016-02-08T12:01:50.500Z,18.9064,-67.581,8,2.7,Md,5,313.2,0.52731107,0.21,pr,pr16039004,2016-02-08T20:04:20.602Z,"68km NW of San Antonio, Puerto Rico",earthquake,2.2,1.7,0,5,reviewed,pr,pr
2016-02-08T11:34:23.000Z,65.3882,-150.4141,12.3,1.8,ml,,,,0.88,ak,ak12786571,2016-02-08T12:03:45.403Z,"44km NNE of Manley Hot Springs, Alaska",earthquake,0.8,0.4,,,automatic,ak,ak
2016-02-08T11:23:51.010Z,44.268,-114.5951667,8.15,2.27,ml,12,61,0.189,0.21,mb,mb80123834,2016-02-08T18:37:40.030Z,"39km SW of Challis, Idaho",earthquake,0.99,1.85,0.127,6,reviewed,mb,mb
2016-02-08T11:20:47.730Z,19.3959999,-155.6243286,3.22,1.88,md,9,124,0.007385,0.29,hv,hv61172646,2016-02-08T11:23:59.950Z,"25km NW of Pahala, Hawaii",earthquake,0.75,0.5,0.06,4,automatic,hv,hv
2016-02-08T10:43:26.363Z,38.7429,-119.6792,9.7,1.5,ml,12,150.68,0.161,0.1584,nn,nn00530408,2016-02-08T23:23:12.480Z,"17km SSE of Gardnerville Ranchos, Nevada",earthquake,1.36,5,0.25,3,reviewed,nn,nn
2016-02-08T10:38:49.300Z,18.8365,-64.3358,13,2.4,Md,4,331.2,0.49407341,0.18,pr,pr16039003,2016-02-08T11:41:58.787Z,"55km NNE of Road Town, British Virgin Islands",earthquake,8.2,9.7,0,4,reviewed,pr,pr
2016-02-08T10:37:50.140Z,32.36,-115.2416667,20.66,2.17,ml,25,174,0.07994,0.22,ci,ci37521616,2016-02-08T21:46:06.129Z,"5km W of Delta, B.C., MX",earthquake,0.72,1.78,0.158,22,reviewed,ci,ci
2016-02-08T10:24:53.000Z,61.5538,-146.3411,30.2,1.8,ml,,,,1.18,ak,ak12786569,2016-02-08T11:18:19.336Z,"47km N of Valdez, Alaska",earthquake,0.4,0.2,,,automatic,ak,ak
2016-02-08T09:55:28.390Z,33.28,-116.8331667,8.13,1.31,ml,49,47,0.07625,0.17,ci,ci37521600,2016-02-08T14:00:55.960Z,"8km WNW of Lake Henshaw, California",earthquake,0.18,0.61,0.157,26,reviewed,ci,ci
2016-02-08T09:49:05.000Z,45.597,-67.341,1,1.9,mb_lg,,,,0.54,us,us20004yx2,2016-02-09T02:34:48.040Z,"45km N of Calais, Maine",earthquake,1.8,2,,,reviewed,ott,ott
2016-02-08T09:47:40.070Z,19.3976669,-155.4848328,8.65,1.93,md,49,29,0.03644,0.18,hv,hv61172566,2016-02-08T09:51:00.650Z,"21km N of Pahala, Hawaii",earthquake,0.26,0.61,0.2,26,automatic,hv,hv
2016-02-08T09:43:36.000Z,45.611,-67.339,1,2.7,mb_lg,,,,0.55,us,us20004yx1,2016-02-09T02:28:04.815Z,"43km SSW of Nackawic, Canada",earthquake,2.8,2,,,reviewed,ott,ott
2016-02-08T09:41:06.920Z,35.744,-121.01,4.98,1.72,md,41,60,0.08749,0.08,nc,nc72590186,2016-02-10T03:41:07.175Z,"11km W of Lake Nacimiento, California",earthquake,0.16,0.52,0.325,28,reviewed,nc,nc
2016-02-08T09:32:07.650Z,-37.8618,-179.7137,10,4.6,mb,,228,1.598,0.59,us,us20004ypd,2016-02-08T17:34:43.205Z,"218km ENE of Gisborne, New Zealand",earthquake,9.9,2,0.182,9,reviewed,us,us
2016-02-08T09:21:51.576Z,37.5626,-118.4768,11.2,1.1,ml,9,106.84,0.11,0.0922,nn,nn00530405,2016-02-08T23:26:12.036Z,"20km NNW of Dixon Lane-Meadow Creek, California",earthquake,2.63,5.7,0,1,reviewed,nn,nn
2016-02-08T09:07:26.010Z,40.8005,-123.5103333,20.17,1.88,md,10,152,0.2618,0.09,nc,nc72590176,2016-02-08T20:38:04.250Z,"18km SSE of Willow Creek, California",earthquake,0.66,0.86,0.162,8,reviewed,nc,nc
2016-02-08T08:57:37.001Z,38.5131,-118.5269,6.9,1.5,ml,20,71.26,0.115,0.1173,nn,nn00530404,2016-02-08T23:25:57.982Z,"8km E of Hawthorne, Nevada",earthquake,0.94,2.9,0.54,5,reviewed,nn,nn
2016-02-08T08:31:35.000Z,61.3221,-150.6679,58.8,2.5,ml,,,,0.77,ak,ak12786556,2016-02-09T06:55:10.940Z,"42km WNW of Anchorage, Alaska",earthquake,0.2,0.5,,,automatic,ak,ak
2016-02-08T08:02:12.850Z,35.5623,-97.3268,7.67,3.2,mb_lg,,57,0.02,0.37,us,us20004yp5,2016-02-08T18:36:28.161Z,"3km W of Jones, Oklahoma",earthquake,1.9,7.4,0.072,50,reviewed,us,us
2016-02-08T08:01:57.080Z,32.9361667,-80.145,0.72,1.87,md,8,186,0.05015,0.15,se,se60023208,2016-02-08T18:45:39.350Z,"6km SSW of Ladson, South Carolina",earthquake,0.52,0.12,0.413,4,reviewed,se,se
2016-02-08T08:00:02.000Z,59.9575,-152.1872,64.3,2.1,ml,,,,0.57,ak,ak12784722,2016-02-08T09:11:34.613Z,"28km NW of Anchor Point, Alaska",earthquake,0.9,1.4,,,automatic,ak,ak
2016-02-08T07:56:22.480Z,41.3885,-112.1531667,1.63,1.32,md,18,62,0.139,0.12,uu,uu60139867,2016-02-08T18:10:08.750Z,"10km WSW of Willard, Utah",earthquake,0.28,5.07,0.134,15,reviewed,uu,uu
2016-02-08T07:45:17.890Z,36.2986667,-120.8553333,7.49,1.89,md,65,68,0.09344,0.08,nc,nc72590171,2016-02-09T02:40:05.500Z,"26km ENE of King City, California",earthquake,0.17,0.34,0.198,47,reviewed,nc,nc
2016-02-08T07:41:39.860Z,19.3374996,-155.0973358,5.13,1.72,md,31,169,0.05407,0.3,hv,hv61172526,2016-02-08T07:44:57.900Z,"18km SE of Volcano, Hawaii",earthquake,0.66,1.22,0.38,11,automatic,hv,hv
2016-02-08T07:29:49.000Z,58.5683,-153.9649,70.1,2.8,ml,,,,0.55,ak,ak12784713,2016-02-08T15:32:28.106Z,"114km N of Larsen Bay, Alaska",earthquake,0.9,2.6,,,automatic,ak,ak
2016-02-08T06:28:36.000Z,61.7226,-151.6971,93.2,2.3,ml,,,,0.6,ak,ak12782878,2016-02-08T07:37:42.003Z,"87km W of Willow, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-02-08T06:20:42.400Z,35.4643333,-119.9733333,7.64,3.54,mw,44,68,0.02973,0.3,ci,ci37521568,2016-02-09T06:21:53.920Z,"13km N of Simmler, California",earthquake,0.36,1.15,,5,reviewed,ci,ci
2016-02-08T06:20:04.500Z,19.3815,-66.3424,75,3.5,Md,17,252,0.91628159,0.44,pr,pr16039002,2016-02-08T14:22:31.684Z,"101km N of Brenas, Puerto Rico",earthquake,3.2,7,0,12,reviewed,pr,pr
2016-02-08T06:08:34.000Z,62.5647,-149.3226,68.5,1.8,ml,,,,0.65,ak,ak12782876,2016-02-08T06:55:57.954Z,"48km NE of Talkeetna, Alaska",earthquake,0.5,1,,,automatic,ak,ak
2016-02-08T06:02:30.570Z,19.3435001,-155.0781708,5.71,1.92,md,24,184,0.05746,0.3,hv,hv61172436,2016-02-08T06:06:01.450Z,"18km S of Fern Acres, Hawaii",earthquake,0.8,1.12,0.09,9,automatic,hv,hv
2016-02-08T05:53:51.630Z,34.0026667,-117.203,15.99,1.36,ml,47,42,0.08205,0.21,ci,ci37521560,2016-02-08T14:01:10.110Z,"6km SSW of Redlands, California",earthquake,0.25,0.62,0.16,26,reviewed,ci,ci
2016-02-08T05:18:16.000Z,63.161,-149.7295,89.6,2.2,ml,,,,0.74,ak,ak12782871,2016-02-08T06:06:58.576Z,"46km WSW of Cantwell, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-02-08T04:58:14.160Z,38.8048325,-122.8198318,3.13,1.01,md,14,129,0.00834,0.03,nc,nc72590126,2016-02-08T07:45:06.109Z,"6km WNW of The Geysers, California",earthquake,0.37,0.51,0.15,5,automatic,nc,nc
2016-02-08T04:54:25.437Z,39.133,-119.0895,6.4,1,ml,6,117.49,0.189,0.0853,nn,nn00530422,2016-02-08T15:39:50.304Z,"17km NNE of Yerington, Nevada",earthquake,3.59,8.8,0.2,2,reviewed,nn,nn
2016-02-08T04:46:33.000Z,61.4857,-149.9071,34,1.7,ml,,,,0.11,ak,ak12782868,2016-02-08T06:06:57.714Z,"4km SSE of Big Lake, Alaska",earthquake,0.4,0.2,,,automatic,ak,ak
2016-02-08T04:39:24.900Z,18.86,-64.594,34,3.3,Md,16,280.8,0.44017449,0.25,pr,pr16039001,2016-02-08T12:42:05.221Z,"49km N of Road Town, British Virgin Islands",earthquake,3,6.5,0,7,reviewed,pr,pr
2016-02-08T03:54:43.292Z,41.9696,-120.1713,10,1.7,ml,6,143.41,0.119,0.1047,nn,nn00530399,2016-02-08T04:23:11.996Z,"28km SSE of Lakeview, Oregon",earthquake,1.67,1.6,0.21,3,reviewed,nn,nn
2016-02-08T03:53:40.200Z,36.1162,-97.5813,4.475,2.8,ml,,64,,0.18,us,us20004ynm,2016-02-09T22:13:17.677Z,"18km N of Crescent, Oklahoma",earthquake,1.3,4.3,,,reviewed,tul,tul
2016-02-08T03:47:35.560Z,37.6326667,-118.8213333,1.97,1.61,md,31,61,0.01194,0.06,nc,nc72590116,2016-02-08T23:58:04.661Z,"13km E of Mammoth Lakes, California",earthquake,0.21,0.29,0.232,30,reviewed,nc,nc
2016-02-08T03:12:03.460Z,33.1421667,-115.6068333,7.89,1.28,ml,21,98,0.03597,0.19,ci,ci37521544,2016-02-08T21:07:55.517Z,"9km WNW of Calipatria, California",earthquake,0.3,0.6,0.258,17,reviewed,ci,ci
2016-02-08T03:06:49.000Z,59.6334,-151.626,102.9,1.8,ml,,,,0.95,ak,ak12781037,2016-02-08T04:23:10.184Z,"4km WSW of Homer, Alaska",earthquake,3.5,1.3,,,automatic,ak,ak
2016-02-08T02:57:24.000Z,61.424,-147.1554,24.3,1.7,ml,,,,0.57,ak,ak12781031,2016-02-08T03:42:15.389Z,"54km NW of Valdez, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-02-08T02:53:18.505Z,38.4706,-118.3712,2.3,1.6,ml,12,89.07,0.044,0.1566,nn,nn00530392,2016-02-08T23:21:52.163Z,"22km ESE of Hawthorne, Nevada",earthquake,1.11,1.7,0.26,7,reviewed,nn,nn
2016-02-08T02:47:18.190Z,38.8215,-122.8438333,2.77,1.87,md,53,65,0.007063,0.06,nc,nc72590086,2016-02-10T02:17:04.990Z,"9km WNW of The Geysers, California",earthquake,0.13,0.19,0.178,21,reviewed,nc,nc
2016-02-08T02:44:59.041Z,39.0207,-118.9144,17.3,1.3,ml,5,169.69,0.256,0.1473,nn,nn00530389,2016-02-08T03:08:56.396Z,"21km E of Yerington, Nevada",earthquake,3.27,10.9,0,1,reviewed,nn,nn
2016-02-08T02:43:25.000Z,62.4327,-150.9089,78.3,2.5,ml,,,,0.41,ak,ak12781026,2016-02-08T10:45:56.081Z,"43km WNW of Talkeetna, Alaska",earthquake,0.4,0.8,,,automatic,ak,ak
2016-02-08T02:21:44.000Z,60.2841,-141.5121,10.5,1.2,ml,,,,0.65,ak,ak12779201,2016-02-08T03:42:16.252Z,"56km ENE of Cape Yakataga, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-02-08T02:12:35.220Z,40.7853333,-123.4933333,21.27,2.99,ml,63,28,0.2023,0.14,nc,nc72590081,2016-02-09T03:43:04.626Z,"20km SE of Willow Creek, California",earthquake,0.19,0.36,0.201,23,reviewed,nc,nc
2016-02-08T01:58:48.741Z,40.6142,-119.6515,0.4,2.3,ml,16,99.26,0.563,0.1687,nn,nn00530380,2016-02-08T23:20:48.808Z,"23km W of Gerlach-Empire, Nevada",earthquake,2.15,2,0.25,11,reviewed,nn,nn
2016-02-08T01:56:55.000Z,57.6844,-153.0743,51.1,2.7,ml,,,,0.29,ak,ak12779197,2016-02-08T09:59:38.760Z,"29km WSW of Kodiak Station, Alaska",earthquake,1.1,1,,,automatic,ak,ak
2016-02-08T01:56:11.000Z,62.1839,-150.3678,3.7,2.4,ml,,,,0.9,ak,ak12779193,2016-02-08T02:51:57.808Z,"20km SW of Talkeetna, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-02-08T01:54:56.100Z,18.805,-64.133,36,3.1,Md,6,334.8,0.59827798,0.25,pr,pr16039000,2016-02-08T09:57:34.467Z,"66km NE of Road Town, British Virgin Islands",earthquake,7.6,9.4,0,5,reviewed,pr,pr
2016-02-08T01:49:27.480Z,34.4055,-119.5695,14.14,2.11,ml,28,107,0.04487,0.21,ci,ci37521536,2016-02-08T20:24:01.430Z,"5km W of Carpinteria, California",earthquake,0.42,0.63,0.118,21,reviewed,ci,ci
2016-02-08T01:42:50.000Z,61.5512,-146.3963,19.9,3.9,ml,,,,1.09,ak,ak12779176,2016-02-11T03:31:31.677Z,"46km N of Valdez, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-02-08T01:42:31.700Z,36.316,-98.1511,6.622,2.6,ml,,77,,0.25,us,us20004ymw,2016-02-08T23:36:54.265Z,"23km W of Waukomis, Oklahoma",earthquake,1,3.3,,,reviewed,tul,tul
2016-02-08T01:39:45.300Z,36.6953,-98.2658,4.751,2.7,ml,,106,,0.47,us,us20004ymv,2016-02-08T23:35:27.988Z,"10km SE of Cherokee, Oklahoma",earthquake,1.5,6,,,reviewed,tul,tul
2016-02-08T01:15:35.350Z,36.3798,71.0786,120.99,4.1,mb,,87,0.846,0.91,us,us20004ymu,2016-02-08T09:18:03.523Z,"47km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,5.8,6.6,0.139,14,reviewed,us,us
2016-02-08T01:03:24.280Z,32.3835,-115.2458333,10.62,2.06,ml,16,166,0.06159,0.3,ci,ci37521528,2016-02-08T20:19:04.366Z,"6km WNW of Delta, B.C., MX",earthquake,0.71,1.25,0.236,18,reviewed,ci,ci
2016-02-08T01:02:06.000Z,-20.705,-68.919,96,4,mb,,,,0.58,us,us20004ymr,2016-02-09T23:01:02.469Z,"138km ESE of Iquique, Chile",earthquake,4.9,4.9,0.21,6,reviewed,guc,us
2016-02-08T00:34:17.510Z,33.6741667,-117.931,7.92,1.63,ml,36,87,0.01437,0.26,ci,ci37521512,2016-02-08T20:03:19.294Z,"2km WNW of Costa Mesa, California",earthquake,0.36,0.52,0.246,22,reviewed,ci,ci
2016-02-08T00:33:08.370Z,36.526,70.2594,197.26,4.6,mb,,69,0.65,0.83,us,us20004ymm,2016-02-08T08:35:36.103Z,"36km E of Farkhar, Afghanistan",earthquake,6.2,5.8,0.137,16,reviewed,us,us
2016-02-08T00:29:52.540Z,35.9983333,-120.8843333,8.84,1.14,md,34,72,0.02657,0.06,nc,nc72590061,2016-02-10T02:10:05.976Z,"29km N of Lake Nacimiento, California",earthquake,0.19,0.36,0.254,16,reviewed,nc,nc
2016-02-08T00:28:16.440Z,33.6905,-116.71,18.16,1.98,ml,70,18,0.02359,0.15,ci,ci37521504,2016-02-08T19:56:28.240Z,"6km S of Idyllwild, California",earthquake,0.13,0.23,0.216,25,reviewed,ci,ci
2016-02-08T00:23:54.410Z,35.8963,-96.7336,4.84,2.7,mb_lg,,100,0.051,0.4,us,us20004ymh,2016-02-08T22:59:59.129Z,"10km SSE of Cushing, Oklahoma",earthquake,1.5,1.7,0.228,5,reviewed,us,us
2016-02-08T00:21:24.790Z,38.5628333,-122.425,11.29,1.44,md,17,188,0.07976,0.08,nc,nc72590046,2016-02-09T06:00:05.946Z,"2km ESE of Angwin, California",earthquake,0.4,0.6,0.171,14,reviewed,nc,nc
2016-02-08T00:19:32.850Z,-19.5368,-172.9393,37.76,4.8,mb,,103,5.705,1.11,us,us20004ymi,2016-02-08T08:22:03.678Z,"147km SE of Neiafu, Tonga",earthquake,11.2,7,0.096,34,reviewed,us,us
2016-02-08T00:14:32.440Z,49.4028333,-120.5031667,0.02,1.96,ml,8,207,0.586,0.33,uw,uw61107572,2016-02-08T21:37:32.660Z,"6km S of Princeton, Canada",explosion,1.81,31.61,0.204,7,reviewed,uw,uw
2016-02-08T00:03:38.000Z,64.9916,-147.3436,0.1,2,ml,,,,0.68,ak,ak12777343,2016-02-08T00:59:26.349Z,"23km NNE of Badger, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-02-07T23:45:47.630Z,33.9636667,-117.129,15.02,1.23,ml,29,54,0.03985,0.14,ci,ci37521472,2016-02-08T14:01:12.403Z,"8km WSW of Calimesa, California",earthquake,0.23,0.47,0.141,17,reviewed,ci,ci
2016-02-07T23:40:01.490Z,31.0847,97.8329,10,4.3,mb,,105,7.611,0.61,us,us20004ymb,2016-02-08T07:42:41.390Z,"47km NW of Agar, China",earthquake,11.3,2,0.169,10,reviewed,us,us
2016-02-07T23:31:10.490Z,27.2681,98.4026,17.92,4.6,mb,,80,6.109,1.22,us,us20004ym9,2016-02-08T07:33:44.517Z,"62km SSW of Cikai, China",earthquake,11,5.2,0.109,25,reviewed,us,us
2016-02-07T23:08:02.300Z,33.5221667,-116.4715,7.64,1.18,ml,41,58,0.03828,0.18,ci,ci37521464,2016-02-08T14:02:22.150Z,"19km E of Anza, California",earthquake,0.21,0.48,0.23,27,reviewed,ci,ci
2016-02-07T23:02:52.390Z,38.973,-111.3963333,1.6,1.5,md,10,109,0.184,0.18,uu,uu60139777,2016-02-08T18:54:58.430Z,"26km WSW of Ferron, Utah",earthquake,0.66,31.61,0.078,6,reviewed,uu,uu
